order_id,product_id,region,quantity,revenue,order_date
ORD-085241,P1,East,4,258.71,2024-05-27
ORD-085242,P2,East,4,233.44,2024-03-10
ORD-085243,P5,North,3,242.12,2024-04-20
ORD-085244,P2,East,3,95.04,2024-05-06
ORD-085245,P4,South,1,412.68,2024-04-07
ORD-085246,P3,West,3,215.79,2024-03-10
ORD-085247,P4,West,1,77.1,2024-05-05
ORD-085248,P4,West,1,322.47,2024-05-17
ORD-085249,P3,West,4,494.62,2024-07-29
ORD-085250,P4,West,1,327.13,2024-04-23
ORD-085251,P3,North,3,217.6,2024-04-01
ORD-085252,P2,East,3,444.21,2024-10-13
ORD-085253,P4,North,1,118.57,2024-12-10
ORD-085254,P2,South,2,154.16,2024-10-22
ORD-085255,P1,West,4,141.58,2024-06-11
ORD-085256,P2,East,4,177.62,2024-01-29
ORD-085257,P4,North,2,259.32,2024-04-28
ORD-085258,P4,West,1,150.8,2024-02-25
ORD-085259,P3,East,1,469.16,2024-09-14
ORD-085260,P3,West,2,185.59,2024-03-22
ORD-085261,P2,West,1,40.52,2024-11-16
ORD-085262,P1,South,4,44.54,2024-02-01
ORD-085263,P2,East,4,186.64,2024-08-14
ORD-085264,P5,East,2,406.02,2024-06-25
ORD-085265,P5,North,4,368.22,2024-11-29
ORD-085266,P1,East,1,118.22,2024-11-06
ORD-085267,P5,West,1,484.34,2024-12-11
ORD-085268,P4,West,2,103.14,2024-09-08
ORD-085269,P1,North,4,199.71,2024-01-15
ORD-085270,P3,West,1,238.54,2024-01-13
ORD-085271,P1,West,4,191.93,2024-05-03
ORD-085272,P4,North,1,42.3,2024-06-07
ORD-085273,P4,North,1,256.89,2024-04-20
ORD-085274,P2,West,4,229.19,2024-09-27
ORD-085275,P4,North,3,433.16,2024-07-10
ORD-085276,P2,North,4,179.33,2024-07-24
ORD-085277,P3,North,4,295.18,2024-02-23
ORD-085278,P1,West,2,486.99,2024-01-06
ORD-085279,P5,East,3,426.94,2024-04-08
ORD-085280,P1,South,2,296.21,2024-05-29
ORD-085281,P5,East,2,67.95,2024-09-14
ORD-085282,P5,North,4,391.57,2024-12-22
ORD-085283,P1,East,4,490.43,2024-07-05
ORD-085284,P1,North,3,155.02,2024-11-06
ORD-085285,P1,South,4,424.95,2024-02-24
ORD-085286,P5,South,1,340.46,2024-04-20
ORD-085287,P1,West,2,103.67,2024-04-14
ORD-085288,P4,East,2,191.99,2024-01-23
ORD-085289,P5,North,1,364.29,2024-06-30
ORD-085290,P2,South,4,46.23,2024-09-11
ORD-085291,P3,South,2,211.52,2024-06-03
ORD-085292,P1,West,1,301.3,2024-12-06
ORD-085293,P5,North,2,161.0,2024-12-01
ORD-085294,P4,West,4,206.27,2024-12-03
ORD-085295,P4,South,4,474.39,2024-01-09
ORD-085296,P2,South,3,167.11,2024-10-14
ORD-085297,P4,West,3,230.39,2024-05-29
ORD-085298,P4,North,2,339.63,2024-12-10
ORD-085299,P1,South,2,40.05,2024-02-24
ORD-085300,P3,East,2,41.09,2024-05-31
ORD-085301,P1,South,1,363.46,2024-11-24
ORD-085302,P4,East,4,498.03,2024-07-27
ORD-085303,P5,South,4,360.44,2024-10-10
ORD-085304,P5,North,2,42.06,2024-12-25
ORD-085305,P3,West,2,237.8,2024-01-15
ORD-085306,P5,West,2,154.1,2024-07-26
ORD-085307,P5,East,1,199.45,2024-01-26
ORD-085308,P3,East,4,499.47,2024-01-18
ORD-085309,P2,South,2,378.2,2024-11-23
ORD-085310,P1,East,3,395.92,2024-05-03
ORD-085311,P4,South,4,182.66,2024-12-12
ORD-085312,P2,South,2,463.83,2024-08-17
ORD-085313,P3,East,4,89.64,2024-06-07
ORD-085314,P5,East,3,66.56,2024-01-24
ORD-085315,P1,West,1,200.92,2024-02-17
ORD-085316,P2,North,2,45.48,2024-08-04
ORD-085317,P3,South,4,364.4,2024-01-24
ORD-085318,P4,South,3,251.49,2024-05-15
ORD-085319,P5,North,4,17.65,2024-03-28
ORD-085320,P5,South,1,88.79,2024-03-07
ORD-085321,P3,South,1,57.39,2024-09-19
ORD-085322,P3,West,1,190.88,2024-11-27
ORD-085323,P3,North,1,186.43,2024-11-14
ORD-085324,P1,West,4,143.08,2024-10-22
ORD-085325,P4,East,4,398.51,2024-02-20
ORD-085326,P5,West,4,150.09,2024-08-20
ORD-085327,P4,North,4,421.9,2024-05-08
ORD-085328,P2,West,1,99.2,2024-07-21
ORD-085329,P5,South,2,123.55,2024-11-21
ORD-085330,P2,North,4,309.38,2024-04-17
ORD-085331,P3,North,1,244.35,2024-09-05
ORD-085332,P2,North,4,432.41,2024-03-23
ORD-085333,P3,North,1,12.31,2024-07-06
ORD-085334,P5,East,1,347.25,2024-06-06
ORD-085335,P3,South,2,132.9,2024-12-07
ORD-085336,P4,South,4,239.19,2024-02-12
ORD-085337,P5,West,2,214.8,2024-06-27
ORD-085338,P1,East,3,263.83,2024-05-02
ORD-085339,P5,East,4,38.0,2024-10-23
ORD-085340,P1,South,2,124.76,2024-10-01
ORD-085341,P4,West,4,358.29,2024-02-21
ORD-085342,P3,East,3,53.51,2024-06-24
ORD-085343,P2,South,3,380.92,2024-12-02
ORD-085344,P4,West,1,250.71,2024-06-24
ORD-085345,P5,North,1,200.62,2024-12-08
ORD-085346,P1,West,2,493.28,2024-05-31
ORD-085347,P1,North,4,385.51,2024-09-11
ORD-085348,P3,East,3,452.88,2024-08-12
ORD-085349,P1,North,2,264.36,2024-08-28
ORD-085350,P2,West,2,387.71,2024-09-26
ORD-085351,P3,East,3,419.23,2024-01-12
ORD-085352,P3,West,4,396.82,2024-12-15
ORD-085353,P4,South,4,306.15,2024-02-16
ORD-085354,P3,West,2,295.25,2024-04-14
ORD-085355,P1,West,4,405.34,2024-06-25
ORD-085356,P4,West,3,223.62,2024-11-07
ORD-085357,P2,East,2,439.0,2024-01-26
ORD-085358,P1,West,3,260.9,2024-01-27
ORD-085359,P4,South,4,164.91,2024-07-20
ORD-085360,P3,East,3,19.95,2024-08-06
ORD-085361,P4,East,4,230.77,2024-10-07
ORD-085362,P4,West,3,56.6,2024-12-19
ORD-085363,P1,South,4,335.29,2024-11-27
ORD-085364,P5,East,4,480.31,2024-05-25
ORD-085365,P2,North,3,455.4,2024-03-05
ORD-085366,P4,North,1,335.82,2024-05-07
ORD-085367,P4,East,2,337.48,2024-11-10
ORD-085368,P1,North,2,24.7,2024-07-03
ORD-085369,P1,East,4,405.1,2024-04-14
ORD-085370,P5,East,4,314.84,2024-04-23
ORD-085371,P1,East,2,71.27,2024-04-04
ORD-085372,P2,East,1,443.5,2024-12-04
ORD-085373,P5,North,3,214.72,2024-04-22
ORD-085374,P1,South,3,195.57,2024-01-04
ORD-085375,P4,East,3,434.42,2024-01-08
ORD-085376,P2,West,2,169.68,2024-07-29
ORD-085377,P3,South,3,48.18,2024-11-02
ORD-085378,P1,West,2,107.28,2024-04-23
ORD-085379,P3,West,2,162.99,2024-09-16
ORD-085380,P2,East,4,16.53,2024-08-27
ORD-085381,P4,South,3,436.07,2024-06-29
ORD-085382,P4,West,3,203.94,2024-02-02
ORD-085383,P3,West,4,476.92,2024-11-18
ORD-085384,P1,East,4,427.63,2024-04-26
ORD-085385,P4,East,1,93.76,2024-12-26
ORD-085386,P3,East,3,190.12,2024-10-27
ORD-085387,P4,West,1,82.7,2024-05-01
ORD-085388,P4,South,4,46.8,2024-11-23
ORD-085389,P1,South,3,101.56,2024-04-18
ORD-085390,P1,East,3,421.8,2024-03-05
ORD-085391,P3,East,3,424.56,2024-11-01
ORD-085392,P5,North,3,444.31,2024-01-19
ORD-085393,P2,South,3,55.21,2024-09-11
ORD-085394,P3,East,2,19.11,2024-12-20
ORD-085395,P4,West,1,209.14,2024-07-14
ORD-085396,P5,North,3,103.08,2024-04-05
ORD-085397,P4,North,1,400.76,2024-06-21
ORD-085398,P5,South,4,201.51,2024-06-07
ORD-085399,P5,South,1,28.24,2024-02-11
ORD-085400,P1,West,1,497.47,2024-06-16
ORD-085401,P3,East,3,280.22,2024-04-21
ORD-085402,P4,South,4,230.43,2024-11-30
ORD-085403,P3,North,4,266.98,2024-06-28
ORD-085404,P1,North,1,212.74,2024-10-03
ORD-085405,P4,West,1,30.65,2024-08-30
ORD-085406,P1,East,4,123.88,2024-04-21
ORD-085407,P2,West,4,32.8,2024-08-27
ORD-085408,P5,South,2,150.31,2024-01-31
ORD-085409,P5,North,4,81.2,2024-03-13
ORD-085410,P1,East,3,497.12,2024-12-03
ORD-085411,P2,West,1,165.63,2024-10-16
ORD-085412,P2,North,1,35.2,2024-10-30
ORD-085413,P3,East,2,356.78,2024-02-20
ORD-085414,P5,South,3,288.71,2024-04-02
ORD-085415,P5,East,2,325.0,2024-04-10
ORD-085416,P1,East,3,366.79,2024-04-15
ORD-085417,P4,South,3,40.88,2024-08-04
ORD-085418,P1,South,3,17.99,2024-09-13
ORD-085419,P3,East,4,338.86,2024-11-05
ORD-085420,P3,East,3,241.53,2024-08-03
ORD-085421,P3,South,1,238.94,2024-02-19
ORD-085422,P5,South,4,490.22,2024-08-14
ORD-085423,P4,North,4,195.34,2024-04-11
ORD-085424,P5,South,2,223.94,2024-11-08
ORD-085425,P3,East,1,105.73,2024-09-13
ORD-085426,P3,West,4,451.69,2024-12-30
ORD-085427,P3,West,4,123.55,2024-02-22
ORD-085428,P2,East,2,499.6,2024-07-27
ORD-085429,P4,North,2,352.07,2024-11-27
ORD-085430,P2,North,2,420.37,2024-10-10
ORD-085431,P1,East,4,92.94,2024-02-23
ORD-085432,P3,North,3,448.35,2024-08-11
ORD-085433,P4,South,3,44.13,2024-01-01
ORD-085434,P3,South,4,344.18,2024-06-15
ORD-085435,P1,South,1,243.51,2024-11-16
ORD-085436,P1,East,2,320.58,2024-04-26
ORD-085437,P4,South,4,188.4,2024-04-22
ORD-085438,P5,East,2,115.53,2024-07-04
ORD-085439,P2,North,3,264.15,2024-02-21
ORD-085440,P5,West,2,381.58,2024-12-28
ORD-085441,P3,West,4,228.71,2024-06-22
ORD-085442,P1,North,4,36.49,2024-05-13
ORD-085443,P2,East,3,172.18,2024-07-16
ORD-085444,P5,West,1,173.55,2024-01-10
ORD-085445,P2,East,4,151.32,2024-08-26
ORD-085446,P5,West,4,308.33,2024-12-04
ORD-085447,P4,East,2,148.07,2024-04-17
ORD-085448,P5,North,2,323.51,2024-07-14
ORD-085449,P3,North,3,68.32,2024-02-02
ORD-085450,P1,East,1,184.48,2024-04-25
ORD-085451,P3,South,4,147.37,2024-10-02
ORD-085452,P5,West,3,390.71,2024-02-22
ORD-085453,P5,West,3,238.16,2024-09-15
ORD-085454,P3,North,4,17.99,2024-03-02
ORD-085455,P1,East,3,239.45,2024-04-04
ORD-085456,P2,East,4,198.35,2024-02-20
ORD-085457,P2,South,3,497.59,2024-09-27
ORD-085458,P5,West,1,331.21,2024-10-16
ORD-085459,P3,North,3,496.74,2024-01-31
ORD-085460,P3,South,2,149.06,2024-11-29
ORD-085461,P5,North,3,217.05,2024-12-27
ORD-085462,P1,North,3,302.73,2024-08-09
ORD-085463,P2,West,1,183.87,2024-03-25
ORD-085464,P4,West,3,73.42,2024-05-13
ORD-085465,P2,East,3,478.27,2024-08-16
ORD-085466,P3,North,2,61.69,2024-05-15
ORD-085467,P5,South,2,308.67,2024-05-10
ORD-085468,P4,North,2,275.17,2024-08-24
ORD-085469,P3,West,3,229.75,2024-01-21
ORD-085470,P1,East,1,241.28,2024-03-18
ORD-085471,P5,North,4,26.3,2024-10-23
ORD-085472,P1,West,2,474.33,2024-12-03
ORD-085473,P1,West,1,84.28,2024-01-05
ORD-085474,P2,East,2,489.35,2024-05-24
ORD-085475,P2,East,1,499.18,2024-01-03
ORD-085476,P4,North,1,368.06,2024-10-29
ORD-085477,P3,West,3,128.9,2024-04-17
ORD-085478,P5,North,4,246.15,2024-10-17
ORD-085479,P1,West,4,228.75,2024-12-14
ORD-085480,P5,North,3,68.68,2024-05-05
ORD-085481,P3,South,1,472.65,2024-09-23
ORD-085482,P3,West,4,353.22,2024-11-05
ORD-085483,P1,North,1,205.01,2024-04-23
ORD-085484,P4,South,1,278.15,2024-11-15
ORD-085485,P3,West,3,234.53,2024-09-27
ORD-085486,P4,North,1,88.94,2024-08-30
ORD-085487,P5,West,1,305.51,2024-07-18
ORD-085488,P2,South,2,227.62,2024-07-04
ORD-085489,P5,North,1,226.68,2024-11-10
ORD-085490,P3,West,4,216.89,2024-10-11
ORD-085491,P2,East,2,380.71,2024-01-21
ORD-085492,P4,East,1,121.87,2024-06-17
ORD-085493,P1,South,4,246.83,2024-08-08
ORD-085494,P4,West,1,93.44,2024-06-26
ORD-085495,P5,East,2,94.14,2024-12-21
ORD-085496,P2,East,3,497.37,2024-10-22
ORD-085497,P3,West,1,482.3,2024-03-22
ORD-085498,P4,South,3,388.46,2024-10-07
ORD-085499,P3,East,1,153.1,2024-03-02
ORD-085500,P5,North,2,198.66,2024-11-12
ORD-085501,P5,West,3,217.5,2024-03-24
ORD-085502,P2,South,2,445.77,2024-05-11
ORD-085503,P2,North,3,411.18,2024-01-19
ORD-085504,P4,South,1,400.76,2024-01-11
ORD-085505,P3,South,4,228.91,2024-11-10
ORD-085506,P2,North,2,94.43,2024-01-06
ORD-085507,P5,South,1,251.74,2024-04-11
ORD-085508,P1,South,3,493.66,2024-11-21
ORD-085509,P3,South,2,495.95,2024-02-24
ORD-085510,P2,West,4,362.86,2024-11-11
ORD-085511,P4,South,2,95.27,2024-07-19
ORD-085512,P5,West,1,298.04,2024-04-07
ORD-085513,P5,North,2,461.87,2024-07-21
ORD-085514,P2,West,2,210.28,2024-09-13
ORD-085515,P2,East,4,178.1,2024-05-05
ORD-085516,P1,West,1,200.41,2024-06-24
ORD-085517,P5,South,1,359.39,2024-12-19
ORD-085518,P2,West,4,55.17,2024-01-04
ORD-085519,P2,East,1,112.93,2024-05-10
ORD-085520,P2,South,3,261.16,2024-07-13
ORD-085521,P5,South,1,119.97,2024-11-27
ORD-085522,P5,North,3,138.15,2024-05-26
ORD-085523,P2,North,2,226.02,2024-06-27
ORD-085524,P4,South,3,250.29,2024-01-08
ORD-085525,P2,East,3,248.45,2024-04-25
ORD-085526,P3,East,1,71.97,2024-11-01
ORD-085527,P4,East,4,400.77,2024-03-19
ORD-085528,P3,South,4,215.12,2024-08-21
ORD-085529,P5,West,2,192.39,2024-04-25
ORD-085530,P3,West,3,362.69,2024-04-01
ORD-085531,P4,South,4,253.2,2024-08-02
ORD-085532,P3,East,4,371.97,2024-12-25
ORD-085533,P4,East,3,343.84,2024-06-25
ORD-085534,P5,North,4,252.55,2024-10-08
ORD-085535,P5,West,3,467.83,2024-03-04
ORD-085536,P2,West,1,17.84,2024-12-11
ORD-085537,P3,East,2,255.29,2024-09-12
ORD-085538,P4,North,1,449.44,2024-07-12
ORD-085539,P5,North,4,288.22,2024-03-08
ORD-085540,P1,East,2,322.23,2024-12-20
ORD-085541,P1,South,4,432.32,2024-05-27
ORD-085542,P1,North,2,69.78,2024-07-02
ORD-085543,P1,South,1,475.68,2024-04-29
ORD-085544,P2,North,4,205.85,2024-08-08
ORD-085545,P2,North,2,394.81,2024-01-07
ORD-085546,P1,East,4,359.68,2024-01-01
ORD-085547,P5,South,2,360.46,2024-03-10
ORD-085548,P5,North,4,319.87,2024-08-09
ORD-085549,P1,East,4,146.41,2024-05-14
ORD-085550,P2,North,1,385.1,2024-03-16
ORD-085551,P2,South,1,297.68,2024-03-02
ORD-085552,P5,North,3,388.92,2024-04-21
ORD-085553,P1,North,4,494.87,2024-01-31
ORD-085554,P5,West,1,296.13,2024-05-20
ORD-085555,P1,West,1,438.02,2024-07-26
ORD-085556,P3,East,4,124.57,2024-03-29
ORD-085557,P3,South,2,54.34,2024-10-06
ORD-085558,P2,South,1,334.02,2024-04-21
ORD-085559,P1,South,2,109.57,2024-10-13
ORD-085560,P3,East,3,355.44,2024-07-09
ORD-085561,P5,North,2,347.23,2024-07-08
ORD-085562,P3,South,2,307.41,2024-06-26
ORD-085563,P5,West,4,274.11,2024-05-09
ORD-085564,P2,South,2,309.13,2024-09-15
ORD-085565,P4,North,2,216.69,2024-02-04
ORD-085566,P5,South,2,318.15,2024-07-03
ORD-085567,P2,East,4,23.51,2024-01-18
ORD-085568,P5,East,4,495.37,2024-11-28
ORD-085569,P5,West,3,265.03,2024-06-27
ORD-085570,P3,North,4,133.2,2024-11-27
ORD-085571,P3,North,1,49.89,2024-11-07
ORD-085572,P1,East,4,419.04,2024-11-24
ORD-085573,P1,South,4,194.33,2024-09-15
ORD-085574,P5,West,1,53.93,2024-12-24
ORD-085575,P2,West,4,430.4,2024-06-15
ORD-085576,P5,East,1,328.62,2024-08-22
ORD-085577,P2,South,3,301.59,2024-01-18
ORD-085578,P2,East,1,340.48,2024-05-12
ORD-085579,P3,East,2,318.43,2024-02-15
ORD-085580,P2,West,2,419.06,2024-02-08
ORD-085581,P3,West,2,242.19,2024-08-22
ORD-085582,P3,North,1,416.67,2024-01-27
ORD-085583,P5,West,1,494.76,2024-09-17
ORD-085584,P5,North,4,414.98,2024-10-06
ORD-085585,P4,South,3,138.86,2024-11-11
ORD-085586,P5,South,2,346.7,2024-08-11
ORD-085587,P2,West,4,452.74,2024-06-30
ORD-085588,P4,West,3,245.69,2024-12-08
ORD-085589,P3,South,2,352.2,2024-11-14
ORD-085590,P3,East,1,459.85,2024-10-30
ORD-085591,P4,West,1,236.38,2024-07-17
ORD-085592,P2,West,3,288.08,2024-06-29
ORD-085593,P2,West,1,240.01,2024-02-04
ORD-085594,P3,West,1,300.76,2024-06-26
ORD-085595,P1,East,3,422.81,2024-11-06
ORD-085596,P3,North,3,474.32,2024-07-30
ORD-085597,P4,East,1,121.92,2024-01-29
ORD-085598,P1,East,2,496.23,2024-08-10
ORD-085599,P3,East,4,40.11,2024-06-27
ORD-085600,P2,North,3,16.48,2024-02-06
ORD-085601,P1,North,3,82.71,2024-08-10
ORD-085602,P1,North,4,267.56,2024-12-15
ORD-085603,P3,South,4,393.01,2024-06-17
ORD-085604,P3,South,4,127.28,2024-01-04
ORD-085605,P3,North,4,211.23,2024-02-22
ORD-085606,P1,South,2,226.39,2024-01-26
ORD-085607,P1,North,2,74.98,2024-07-16
ORD-085608,P1,South,2,38.62,2024-09-23
ORD-085609,P4,South,4,467.04,2024-06-08
ORD-085610,P4,North,3,57.51,2024-09-19
ORD-085611,P3,South,3,441.52,2024-12-09
ORD-085612,P1,North,3,205.54,2024-03-12
ORD-085613,P1,South,1,45.11,2024-10-06
ORD-085614,P2,West,4,148.82,2024-01-24
ORD-085615,P5,East,4,247.84,2024-08-12
ORD-085616,P1,North,3,462.44,2024-02-01
ORD-085617,P3,South,4,116.85,2024-12-29
ORD-085618,P3,West,1,398.82,2024-08-04
ORD-085619,P5,East,2,291.3,2024-02-17
ORD-085620,P2,East,1,195.49,2024-03-06
ORD-085621,P2,East,2,334.6,2024-01-12
ORD-085622,P4,West,2,414.03,2024-02-23
ORD-085623,P3,East,2,405.49,2024-10-25
ORD-085624,P1,East,1,217.36,2024-12-06
ORD-085625,P4,East,2,457.5,2024-10-19
ORD-085626,P5,West,2,349.49,2024-09-28
ORD-085627,P5,South,3,409.04,2024-06-23
ORD-085628,P1,North,3,222.22,2024-08-03
ORD-085629,P4,East,3,218.71,2024-06-21
ORD-085630,P4,South,2,36.82,2024-11-09
ORD-085631,P4,South,1,256.46,2024-05-01
ORD-085632,P3,East,1,37.69,2024-10-09
ORD-085633,P4,West,4,164.82,2024-02-24
ORD-085634,P3,North,3,130.86,2024-12-16
ORD-085635,P1,West,3,72.14,2024-01-30
ORD-085636,P1,East,2,95.86,2024-12-24
ORD-085637,P4,West,2,310.04,2024-12-12
ORD-085638,P3,West,2,66.72,2024-08-20
ORD-085639,P3,West,2,296.73,2024-04-01
ORD-085640,P5,West,1,439.68,2024-01-22
ORD-085641,P2,East,2,22.26,2024-04-05
ORD-085642,P5,South,1,245.71,2024-08-13
ORD-085643,P2,East,1,33.45,2024-06-09
ORD-085644,P3,South,4,293.45,2024-11-16
ORD-085645,P2,South,3,330.79,2024-09-10
ORD-085646,P4,West,4,236.84,2024-08-21
ORD-085647,P1,West,1,68.42,2024-08-20
ORD-085648,P2,North,3,411.81,2024-01-16
ORD-085649,P2,South,1,207.58,2024-05-28
ORD-085650,P4,East,4,228.73,2024-02-22
ORD-085651,P1,East,1,494.41,2024-09-17
ORD-085652,P4,North,3,367.32,2024-09-09
ORD-085653,P4,East,1,255.69,2024-01-03
ORD-085654,P4,East,3,383.78,2024-06-07
ORD-085655,P3,South,2,313.5,2024-10-25
ORD-085656,P4,South,4,413.98,2024-02-10
ORD-085657,P1,South,2,154.22,2024-08-21
ORD-085658,P3,South,1,431.1,2024-09-09
ORD-085659,P4,North,1,45.4,2024-11-03
ORD-085660,P2,West,4,269.34,2024-04-19
ORD-085661,P1,East,4,302.21,2024-05-19
ORD-085662,P2,North,4,196.17,2024-04-05
ORD-085663,P3,West,1,335.11,2024-10-19
ORD-085664,P1,East,2,486.83,2024-11-30
ORD-085665,P5,North,1,172.21,2024-01-21
ORD-085666,P4,North,4,291.57,2024-09-19
ORD-085667,P4,West,1,152.74,2024-04-11
ORD-085668,P5,South,4,31.0,2024-12-28
ORD-085669,P3,North,2,166.93,2024-06-05
ORD-085670,P4,South,4,145.85,2024-11-06
ORD-085671,P3,North,4,394.43,2024-11-05
ORD-085672,P4,East,4,171.24,2024-03-07
ORD-085673,P1,West,2,481.76,2024-06-08
ORD-085674,P5,East,1,29.47,2024-06-19
ORD-085675,P3,West,3,242.23,2024-05-05
ORD-085676,P3,West,4,338.33,2024-05-12
ORD-085677,P2,North,3,43.95,2024-11-13
ORD-085678,P3,South,1,324.72,2024-11-16
ORD-085679,P3,North,4,25.18,2024-05-18
ORD-085680,P2,East,1,123.17,2024-09-12
ORD-085681,P5,South,1,384.03,2024-11-14
ORD-085682,P3,North,1,435.56,2024-08-31
ORD-085683,P4,North,2,358.51,2024-12-11
ORD-085684,P5,East,2,93.32,2024-09-27
ORD-085685,P4,South,4,460.45,2024-03-28
ORD-085686,P2,West,4,269.85,2024-03-10
ORD-085687,P4,East,1,341.15,2024-08-17
ORD-085688,P1,West,4,31.63,2024-08-28
ORD-085689,P4,North,4,269.86,2024-10-07
ORD-085690,P1,West,4,164.9,2024-02-04
ORD-085691,P3,South,2,73.12,2024-07-23
ORD-085692,P2,East,1,325.25,2024-03-21
ORD-085693,P5,South,2,484.29,2024-08-17
ORD-085694,P4,West,1,240.68,2024-03-18
ORD-085695,P4,West,2,396.33,2024-10-11
ORD-085696,P4,North,4,353.47,2024-03-25
ORD-085697,P4,East,2,127.67,2024-11-09
ORD-085698,P1,North,2,179.97,2024-03-28
ORD-085699,P1,South,1,87.72,2024-09-14
ORD-085700,P5,East,2,425.45,2024-01-12
ORD-085701,P3,North,1,223.28,2024-07-28
ORD-085702,P4,West,1,385.46,2024-11-12
ORD-085703,P2,West,4,308.3,2024-04-07
ORD-085704,P5,East,1,320.42,2024-02-07
ORD-085705,P1,South,2,484.78,2024-11-28
ORD-085706,P3,West,3,379.64,2024-07-25
ORD-085707,P4,East,4,282.67,2024-07-29
ORD-085708,P3,East,1,59.78,2024-03-12
ORD-085709,P5,East,2,218.57,2024-06-10
ORD-085710,P1,North,4,66.55,2024-12-20
ORD-085711,P4,West,2,110.95,2024-06-19
ORD-085712,P5,West,2,390.96,2024-08-02
ORD-085713,P1,East,4,114.36,2024-04-14
ORD-085714,P4,South,1,279.72,2024-04-06
ORD-085715,P1,South,1,16.46,2024-07-01
ORD-085716,P4,West,3,205.23,2024-02-07
ORD-085717,P2,North,4,45.2,2024-06-26
ORD-085718,P5,West,2,258.52,2024-04-10
ORD-085719,P2,North,1,303.73,2024-01-12
ORD-085720,P2,East,3,12.58,2024-04-11
ORD-085721,P1,East,3,118.12,2024-06-05
ORD-085722,P4,West,2,471.96,2024-06-08
ORD-085723,P1,South,1,140.05,2024-06-01
ORD-085724,P4,East,3,447.77,2024-10-22
ORD-085725,P2,South,2,51.56,2024-08-04
ORD-085726,P5,West,3,305.66,2024-12-06
ORD-085727,P1,East,3,434.89,2024-05-10
ORD-085728,P4,North,2,54.93,2024-03-12
ORD-085729,P1,West,4,54.49,2024-07-05
ORD-085730,P1,West,2,106.39,2024-12-13
ORD-085731,P5,North,1,194.83,2024-08-08
ORD-085732,P5,South,1,373.5,2024-01-07
ORD-085733,P5,North,4,91.46,2024-10-01
ORD-085734,P1,East,2,94.77,2024-11-28
ORD-085735,P5,North,2,330.6,2024-05-27
ORD-085736,P3,North,2,135.05,2024-07-27
ORD-085737,P2,South,2,96.91,2024-11-25
ORD-085738,P2,North,2,396.41,2024-04-03
ORD-085739,P1,North,4,316.21,2024-05-12
ORD-085740,P4,East,4,291.93,2024-10-22
ORD-085741,P3,South,2,261.68,2024-04-11
ORD-085742,P1,East,1,445.73,2024-10-31
ORD-085743,P4,North,1,449.52,2024-03-10
ORD-085744,P3,West,3,206.79,2024-08-01
ORD-085745,P4,South,3,23.73,2024-02-05
ORD-085746,P1,North,1,363.16,2024-07-03
ORD-085747,P5,South,2,90.62,2024-09-17
ORD-085748,P2,South,3,452.52,2024-09-16
ORD-085749,P3,West,3,32.96,2024-11-29
ORD-085750,P1,North,1,290.0,2024-07-22
ORD-085751,P5,East,1,411.67,2024-02-26
ORD-085752,P3,North,1,34.41,2024-09-16
ORD-085753,P4,West,1,113.21,2024-03-23
ORD-085754,P4,West,1,122.96,2024-07-25
ORD-085755,P1,East,4,330.2,2024-06-11
ORD-085756,P4,East,1,330.49,2024-12-13
ORD-085757,P2,South,4,243.46,2024-05-08
ORD-085758,P3,West,2,298.59,2024-10-22
ORD-085759,P3,West,3,200.8,2024-01-04
ORD-085760,P4,East,3,136.5,2024-08-14
ORD-085761,P2,West,4,401.31,2024-01-27
ORD-085762,P5,East,4,46.71,2024-11-29
ORD-085763,P3,North,1,12.45,2024-03-07
ORD-085764,P4,East,1,436.26,2024-04-18
ORD-085765,P4,North,3,180.67,2024-12-25
ORD-085766,P3,East,3,490.75,2024-10-06
ORD-085767,P3,West,3,333.49,2024-03-17
ORD-085768,P4,South,1,317.73,2024-03-02
ORD-085769,P5,West,4,261.02,2024-07-07
ORD-085770,P2,West,3,439.83,2024-01-26
ORD-085771,P2,South,2,239.95,2024-09-01
ORD-085772,P5,East,1,255.37,2024-01-31
ORD-085773,P5,East,3,497.63,2024-10-21
ORD-085774,P2,North,1,405.08,2024-04-02
ORD-085775,P2,West,2,329.64,2024-08-29
ORD-085776,P4,South,3,297.19,2024-08-16
ORD-085777,P5,South,2,403.9,2024-03-02
ORD-085778,P5,North,4,432.23,2024-03-14
ORD-085779,P2,North,4,203.11,2024-07-16
ORD-085780,P2,South,4,318.81,2024-03-10
ORD-085781,P3,East,3,30.85,2024-04-25
ORD-085782,P1,West,3,338.97,2024-10-30
ORD-085783,P5,North,4,325.93,2024-06-20
ORD-085784,P2,South,2,268.25,2024-11-28
ORD-085785,P2,North,3,342.13,2024-05-12
ORD-085786,P5,East,1,117.95,2024-08-30
ORD-085787,P5,East,2,195.77,2024-05-18
ORD-085788,P5,West,4,351.14,2024-05-22
ORD-085789,P3,West,4,374.84,2024-08-24
ORD-085790,P4,South,4,47.19,2024-08-06
ORD-085791,P3,North,4,271.06,2024-09-12
ORD-085792,P1,East,1,443.43,2024-04-19
ORD-085793,P4,North,3,141.86,2024-12-22
ORD-085794,P1,West,4,167.59,2024-08-07
ORD-085795,P1,South,1,477.05,2024-07-31
ORD-085796,P2,South,2,116.34,2024-06-27
ORD-085797,P4,North,3,20.7,2024-11-13
ORD-085798,P4,East,2,173.18,2024-09-26
ORD-085799,P1,North,3,276.74,2024-07-13
